# species, molecular weight (g/mol), speciation for each SNAP.
#Name	molecular_mass	10100	10200	10300	10500	20100	20200	20300	30100	30200	30300	40100	40200	40400	40500	40600	50200	50400	50500	50600	60100	60200	60300	60400	70101	70102	70103	70104	70201	70202	70301	70302	704	705	70601	70602	70603	80200	80300	80500	80600	80700	80800	80900	90200	90400	100100	100200	100500
PROPAN	 44	2.7      2.7    2.7    2.7    6.2    6.2    6.2   4.2    4.2     4.2    4.2     4.2    4.2    4.2    4.2     10.3     10.3      10.3      10.3       0.9      0.9      0.9     0.9     0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6       0.5      0.5     0.5     0.5     0.5     0.5     0.5     26.2     26.2       0.0	   0.0     0.0  
PRACET	 102	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.3      0.3      0.3     0.3     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
PBUTAT	 130	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.2      0.2       0.0	   0.0     0.0  
PPROAT	 116	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.5      0.5       0.0	   0.0     0.0  
PROPBZ	 120	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.3      0.3      0.3     0.3     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.2      0.2     0.2     0.2     0.2     0.2     0.2      0.4      0.4       0.0	   0.0     0.0  
PCHXAN	 126	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.4      0.4      0.4     0.4     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
PROPYL	 42	1.7      1.7    1.7    1.7    3.7    3.7    3.7   1.2    1.2     1.2    3.8     3.8    3.8    3.8    3.8      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     3.0      3.0      3.0      3.0      3.0      3.0      3.0      3.0      3.0      3.0      3.0      3.0      3.0       2.5      2.5     2.5     2.5     2.5     2.5     2.5      0.0      0.0       0.0	   0.0     0.0  
PROPYN	 40	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.3      0.3      0.3      0.3      0.3      0.3      0.3      0.3      0.3      0.3      0.3      0.3      0.3       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
STYREN	 104	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.2     0.2    0.2    0.2    0.2      0.0      0.0       0.0       0.0       0.3      0.3      0.3     0.3     0.5      0.5      0.5      0.5      0.5      0.5      0.5      0.5      0.5      0.5      0.5      0.5      0.5       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
TERPEN	 136	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.8      0.8       0.0	   0.0     0.0  
TECEEN	 164	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.2     0.2    0.2    0.2    0.2      0.0      0.0       0.0       0.0       1.5      1.5      1.5     1.5     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.8      0.8       0.0	   0.0     0.0  
TEDCAN	 198	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.2      0.2      0.2     0.2     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
THFRAN	 104	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.3     0.3    0.3    0.3    0.3      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
TOLUEN	 92	1.1      1.1    1.1    1.1    3.0    3.0    3.0   2.0    2.0     2.0    1.1     1.1    1.1    1.1    1.1      0.2      0.2       0.2       0.2       5.2      5.2      5.2     5.2     8.0      8.0      8.0      8.0      8.0      8.0      8.0      8.0      8.0      8.0      8.0      8.0      8.0       4.7      4.7     4.7     4.7     4.7     4.7     4.7      1.1      1.1       0.0	   0.0     0.0  
T2BENE	 56	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.3      0.3       0.3       0.3       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
T2PTEN	 70	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.3      0.3       0.3       0.3       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
TCEENE	 130	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    1.0     1.0    1.0    1.0    1.0      0.0      0.0       0.0       0.0       4.0      4.0      4.0     4.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.4      0.4       0.0	   0.0     0.0  
TCMANE	 118	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.2     0.2    0.2    0.2    0.2      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
TFMANE	 70	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.2     0.2    0.2    0.2    0.2      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
UNDCAN	 156	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.2     0.2    0.2    0.2    0.2      0.0      0.0       0.0       0.0       0.9      0.9      0.9     0.9     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.2      0.2     0.2     0.2     0.2     0.2     0.2      0.0      0.0       0.0	   0.0     0.0  
ALKAUN	 72	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      33.2     33.2    33.2    33.2    33.2    33.2    33.2      0.0      0.0       0.0	   0.0     0.0  
ALKEUN	 70	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       4.1      4.1     4.1     4.1     4.1     4.1     4.1      0.0      0.0       0.0	   0.0     0.0  
AROMUN	 106	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.4      0.4      0.4     0.4     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       2.8      2.8     2.8     2.8     2.8     2.8     2.8      0.0      0.0       0.0  	   0.0     0.0  
