#	O3	NO2	NO
2014-06-15_12	78.5	8.5	1.30
2014-06-15_13	85	8.5	1.63
2014-06-15_14	89.5	8.5	0.65
2014-06-15_15	92	9	1.30
2014-06-15_16	94.5	8.5	1.30
2014-06-15_17	89	11.5	0.98
2014-06-15_18	88	12	0.65
2014-06-15_19	83.5	12.5	1.30
2014-06-15_20	81	14	0.33
2014-06-15_21	75.5	17.5	0.00
2014-06-15_22	72.5	14	0.00
2014-06-15_23	66	15.5	0.00
2014-06-16_00	65.5	12	0.33
2014-06-16_01	65	9	0.00
2014-06-16_02	62.5	9	0.00
2014-06-16_03	56.5	11	0.00
2014-06-16_04	48.5	15.5	0.00
2014-06-16_05	40.5	24	0.98
2014-06-16_06	39	28	5.22
2014-06-16_07	43	26	8.80
2014-06-16_08	50.5	20.5	7.17
2014-06-16_09	64	14.5	3.91
2014-06-16_10	73.5	14	3.26
2014-06-16_11	80.5	15	3.59
2014-06-16_12	87	14	3.59
2014-06-16_13	89.5	12.5	2.61
2014-06-16_14	88.5	14	2.28
2014-06-16_15	89	13.5	1.63
2014-06-16_16	85.5	15	2.93
2014-06-16_17	70	15	2.28
2014-06-16_18	58	17.5	1.30
2014-06-16_19	44	20	0.65
2014-06-16_20	43.5	19	1.30
2014-06-16_21	42.5	16	0.00
2014-06-16_22	40.5	17	1.96
2014-06-16_23	39.5	16	0.65
2014-06-17_00	41.5	12.5	0.33
2014-06-17_01	43.5	9.5	0.33
2014-06-17_02	43.5	9	0.00
2014-06-17_03	44.5	9.5	0.00
2014-06-17_04	37	15	1.30
2014-06-17_05	26.5	24.5	2.93
2014-06-17_06	19.5	34.5	7.17
2014-06-17_07	33.5	30	7.17
2014-06-17_08	52.5	21	4.89
2014-06-17_09	66.5	17.5	2.28
2014-06-17_10	70.5	15.5	2.93
2014-06-17_11	70.5	13	2.61
2014-06-17_12	75.5	10	1.96
2014-06-17_13	76	11.5	2.28
2014-06-17_14	75.5	13	2.61
2014-06-17_15	74	15.5	3.26
2014-06-17_16	74	17	2.61
2014-06-17_17	72.5	18.5	1.63
2014-06-17_18	71	19.5	1.96
2014-06-17_19	62.5	22.5	0.65
2014-06-17_20	59	24	0.98
2014-06-17_21	59.5	19.5	0.00
2014-06-17_22	59	16.5	0.00
2014-06-17_23	57.5	16.5	0.65
2014-06-18_00	63	10.5	0.00
2014-06-18_01	64.5	7	0.00
2014-06-18_02	58.5	8	0.00
2014-06-18_03	57.5	9	0.98
2014-06-18_04	52	13	0.98
2014-06-18_05	40	23	2.28
2014-06-18_06	35	28	3.59
2014-06-18_07	37	24.5	4.89
2014-06-18_08	40	21.5	6.85
2014-06-18_09	48	17.5	7.17
2014-06-18_10	56	17	6.20
2014-06-18_11	66	15.5	5.54
2014-06-18_12	79	12	2.93
2014-06-18_13	87.5	11.5	2.28
2014-06-18_14	89	12	2.28
2014-06-18_15	91.5	14.5	1.96
2014-06-18_16	93	15.5	2.61
2014-06-18_17	94	15	1.96
2014-06-18_18	96	16.5	1.63
2014-06-18_19	83.5	19.5	0.98
2014-06-18_20	51.5	22.5	0.65
2014-06-18_21	34	25	0.33
2014-06-18_22	32.5	20	0.33
2014-06-18_23	27.5	20	1.30
2014-06-19_00	30	13.5	0.00
2014-06-19_01	29	11	0.65
2014-06-19_02	28	11.5	0.33
2014-06-19_03	21.5	16.5	1.96
2014-06-19_04	15	22.5	0.65
2014-06-19_05	7	31.5	13.04
2014-06-19_06	11	30.5	13.04
2014-06-19_07	15	26.5	11.74
2014-06-19_08	20.5	24.5	11.41
2014-06-19_09	31.5	20	11.41
2014-06-19_10	38.5	17	7.50
2014-06-19_11	43.5	15.5	5.54
2014-06-19_12	51.5	13	4.24
2014-06-19_13	55	11.5	4.24
2014-06-19_14	59	13	3.91
2014-06-19_15	66.5	13.5	3.59
2014-06-19_16	73	12	2.28
2014-06-19_17	71.5	13.5	1.96
2014-06-19_18	72.5	13.5	1.30
2014-06-19_19	69	19	1.30
2014-06-19_20	63.5	21	0.65
2014-06-19_21	54	26	0.00
2014-06-19_22	45.5	29.5	1.63
2014-06-19_23	26.5	46	2.93
2014-06-20_00	18.5	50.5	2.93
2014-06-20_01	39.5	19.5	0.00
2014-06-20_02	40.5	14	0.00
2014-06-20_03	36	16	0.33
2014-06-20_04	31.5	19.5	0.98
2014-06-20_05	25	26	2.28
2014-06-20_06	27.5	26	4.89
2014-06-20_07	34.5	21.5	6.52
2014-06-20_08	41.5	15.5	6.20
2014-06-20_09	45	11.5	6.20
2014-06-20_10	46.5	12.5	5.22
2014-06-20_11	51.5	10.5	3.91
2014-06-20_12	58	9	2.61
2014-06-20_13	61	9.5	2.93
2014-06-20_14	66	10	2.93
2014-06-20_15	66	9.5	2.93
2014-06-20_16	61	12	3.26
2014-06-20_17	62	13	2.93
2014-06-20_18	63	13	2.93
2014-06-20_19	57	17	1.30
2014-06-20_20	48	21	0.98
2014-06-20_21	42	26	0.33
2014-06-20_22	42	30	1.30
2014-06-20_23	48	21	0.65
2014-06-21_00	52	14	0.00
2014-06-21_01	46	14	0.98
2014-06-21_02	38	14	0.00
2014-06-21_03	37	14.5	0.00
2014-06-21_04	37	14.5	0.00
2014-06-21_05	32	17	0.33
2014-06-21_06	34	16	3.26
2014-06-21_07	38	13.5	4.57
2014-06-21_08	44	10.5	3.91
2014-06-21_09	55	8.5	1.96
2014-06-21_10	61	7.5	1.63
2014-06-21_11	69	7.5	1.30
2014-06-21_12	75	6.5	0.98
2014-06-21_13	79	7	0.65
2014-06-21_14	81	7.5	0.98
2014-06-21_15	83	6.5	0.98
2014-06-21_16	82	7	0.98
2014-06-21_17	85	8	0.98
2014-06-21_18	86	8.5	1.30
2014-06-21_19	81	13.5	0.33
2014-06-21_20	72	23	0.65
2014-06-21_21	77	21.5	0.33
2014-06-21_22	77	16.5	0.33
2014-06-21_23	80	17.5	0.33
2014-06-22_00	83	14	0.00
2014-06-22_01	78	13	0.00
2014-06-22_02	57	18.5	0.00
2014-06-22_03	54	20.5	0.00
2014-06-22_04	50	18.5	0.00
2014-06-22_05	50	25	0.33
2014-06-22_06	59	17	0.65
2014-06-22_07	68	12	0.65
2014-06-22_08	80	9	1.63
2014-06-22_09	95	7	0.98
2014-06-22_10	103	6	0.33
2014-06-22_11	104	7.5	0.33
2014-06-22_12	108	6.5	0.33
2014-06-22_13	109	7.5	0.33
2014-06-22_14	112	7.5	0.65
2014-06-22_15	114	7	0.00
2014-06-22_16	110	8.5	0.98
2014-06-22_17	108	10.5	0.65
2014-06-22_18	102	10.5	0.65
2014-06-22_19	96	14	0.65
2014-06-22_20	89	15.5	0.00
2014-06-22_21	77	18	0.00
2014-06-22_22	71	13.5	0.00
2014-06-22_23	70	10	0.33
2014-06-23_00	72	9	0.33
2014-06-23_01	70	7.5	0.33
2014-06-23_02	68	7.5	0.00
2014-06-23_03	66	8.5	0.00
2014-06-23_04	62	18	0.98
2014-06-23_05	55	25	1.96
2014-06-23_06	52	23	3.91
2014-06-23_07	47	23.5	6.85
2014-06-23_08	58	16.5	4.89
2014-06-23_09	70	11	2.61
2014-06-23_10	77	9.5	1.63
2014-06-23_11	80	8.5	1.63
2014-06-23_12	81	8.5	1.63
2014-06-23_13	83	9.5	1.30
2014-06-23_14	82	9.5	2.28
2014-06-23_15	84	9.5	1.96
2014-06-23_16	83	10.5	1.96
2014-06-23_17	85	10.5	1.63
2014-06-23_18	81	13.5	1.63
2014-06-23_19	77.5	20.5	1.30
2014-06-23_20	73	27	0.33
2014-06-23_21	58.5	38	0.33
2014-06-23_22	60.5	39.5	0.00
2014-06-23_23	52.5	43.5	0.65
2014-06-24_00	40.5	49	0.33
2014-06-24_01	43	41	1.30
2014-06-24_02	44	30	0.00
2014-06-24_03	41	29	0.65
2014-06-24_04	30	40.5	1.30
2014-06-24_05	17.5	50	7.50
2014-06-24_06	22.5	46.5	13.70
2014-06-24_07	29	40	17.28
2014-06-24_08	43	27	11.09
2014-06-24_09	55	19.5	6.20
2014-06-24_10	68.5	17.5	4.89
2014-06-24_11	85.5	13.5	1.96
2014-06-24_12	96.5	11.5	1.30
2014-06-24_13	97	10	1.63
2014-06-24_14	98	10	1.30
2014-06-24_15	105	11	1.63
2014-06-24_16	106	12.5	2.93
2014-06-24_17	113	17.5	1.96
2014-06-24_18	116	19.5	0.33
2014-06-24_19	103.5	23.5	0.33
2014-06-24_20	98	24	0.98
2014-06-24_21	96	22.5	0.33
2014-06-24_22	90	24.5	0.33
2014-06-24_23	78	28.5	0.33
2014-06-25_00	62.5	38.5	0.33
2014-06-25_01	60.5	31	0.33
2014-06-25_02	52	22.5	0.00
2014-06-25_03	42.5	17	0.00
2014-06-25_04	25	28	1.63
2014-06-25_05	20	29.5	4.24
2014-06-25_06	21	28.5	8.15
2014-06-25_07	25	24.5	10.11
2014-06-25_08	32	22	8.80
2014-06-25_09	46.5	15.5	5.22
2014-06-25_10	55	16.5	4.57
2014-06-25_11	63.5	14	3.26
2014-06-25_12	76	9	1.63
2014-06-25_13	80.5	9.5	1.63
2014-06-25_14	82.5	12.5	1.96
2014-06-25_15	87	13.5	1.63
2014-06-25_16	91.5	14	1.30
2014-06-25_17	92.5	14	0.98
2014-06-25_18	90.5	18	1.63
2014-06-25_19	88	19	1.30
2014-06-25_20	80	22.5	0.33
2014-06-25_21	70	31	0.33
2014-06-25_22	81.5	16.5	0.00
2014-06-25_23	80.5	15	0.00
2014-06-26_00	68	22.5	0.33
2014-06-26_01	67.5	19.5	0.33
2014-06-26_02	58.5	18.5	0.00
2014-06-26_03	51	24	0.00
2014-06-26_04	21.5	50.5	3.26
2014-06-26_05	7.5	75.5	27.72
2014-06-26_06	29	53	16.30
2014-06-26_07	41.5	38.5	12.07
2014-06-26_08	43.5	37.5	13.70
2014-06-26_09	70.5	25	8.15
2014-06-26_10	82.5	19	3.91
2014-06-26_11	92.5	15.5	3.91
2014-06-26_12	98	15.5	4.24
2014-06-26_13	102.5	15	1.63
2014-06-26_14	108.5	16	0.98
2014-06-26_15	116.5	14	0.65
2014-06-26_16	119.5	17	1.30
2014-06-26_17	118.5	18.5	0.98
2014-06-26_18	111	23	3.91
2014-06-26_19	100.5	22.5	0.33
2014-06-26_20	91.5	29	0.00
2014-06-26_21	77.5	36.5	0.33
2014-06-26_22	58.5	46.5	0.33
2014-06-26_23	50.5	46.5	0.65
2014-06-27_00	33.5	52	0.33
2014-06-27_01	37.5	41.5	0.00
2014-06-27_02	54.5	23.5	0.00
2014-06-27_03	49	23.5	0.00
2014-06-27_04	31	29	2.61
2014-06-27_05	17	41.5	8.15
2014-06-27_06	8.5	47.5	31.96
2014-06-27_07	18.5	48	25.43
2014-06-27_08	37	42.5	16.96
2014-06-27_09	53	34.5	8.15
2014-06-27_10	68	23	3.91
2014-06-27_11	75	14	3.59
2014-06-27_12	75	11.5	1.96
2014-06-27_13	71	13.5	2.93
2014-06-27_14	71.5	11.5	2.61
2014-06-27_15	70	14	3.91
2014-06-27_16	61.5	19.5	3.26
2014-06-27_17	54.5	23.5	2.28
2014-06-27_18	52	27.5	3.26
2014-06-27_19	53	22.5	1.30
2014-06-27_20	47	23	0.98
2014-06-27_21	40.5	25	0.65
2014-06-27_22	28.5	37	0.98
2014-06-27_23	35.5	34	0.98
2014-06-28_00	38.5	21	0.00
2014-06-28_01	35.5	17.5	0.65
2014-06-28_02	29	19	0.00
2014-06-28_03	25.5	21	0.33
2014-06-28_04	18	23.5	0.65
2014-06-28_05	11.5	33	4.57
2014-06-28_06	11	35.5	8.15
2014-06-28_07	26.5	32	9.46
2014-06-28_08	33.5	35.5	5.87
2014-06-28_09	29	33	10.11
2014-06-28_10	23	30.5	11.74
2014-06-28_11	45	18	5.87
2014-06-28_12	58	8.5	2.28
2014-06-28_13	58.5	11	1.63
2014-06-28_14	50	16	0.98
2014-06-28_15	43.5	21.5	3.91
2014-06-28_16	42	24.5	2.61
2014-06-28_17	32	34.5	3.59
2014-06-28_18	30.5	37.5	2.28
2014-06-28_19	32	38	1.30
2014-06-28_20	31	39	1.63
2014-06-28_21	39	30	0.33
2014-06-28_22	31	35.5	0.00
2014-06-28_23	28.5	37.5	0.33
2014-06-29_00	23	44	0.33
2014-06-29_01	20	43.5	0.98
2014-06-29_02	30.5	26	0.00
2014-06-29_03	26.5	20	0.00
2014-06-29_04	23.5	15.5	3.26
2014-06-29_05	25.5	14.5	0.33
2014-06-29_06	25.5	13	0.98
2014-06-29_07	27.5	14	1.63
2014-06-29_08	32.5	12	1.30
2014-06-29_09	33.5	14.5	3.26
2014-06-29_10	39	14	3.26
2014-06-29_11	37	17	3.59
2014-06-29_12	46	14	4.89
2014-06-29_13	56.5	10	2.93
2014-06-29_14	58.5	9.5	1.96
2014-06-29_15	51.5	16	1.96
2014-06-29_16	56.5	15.5	4.57
2014-06-29_17	60.5	13	1.30
2014-06-29_18	62	13	1.63
2014-06-29_19	66	12	0.65
2014-06-29_20	55	17	0.98
2014-06-29_21	30	39	0.00
2014-06-29_22	39	30.5	0.33
2014-06-29_23	43.5	32	0.00
2014-06-30_00	52	21	0.00
2014-06-30_01	51	19.5	0.00
2014-06-30_02	54	16	0.00
2014-06-30_03	49.5	17	0.00
2014-06-30_04	19	46.5	15.65
2014-06-30_05	6.5	58	22.83
2014-06-30_06	11	53.5	34.24
2014-06-30_07	20.5	50	32.28
2014-06-30_08	43.5	38	15.33
2014-06-30_09	62	26.5	6.20
2014-06-30_10	69.5	21.5	5.87
2014-06-30_11	69	25	2.28
2014-06-30_12	70	23.5	3.91
2014-06-30_13	71.5	25.5	5.87
2014-06-30_14	79	24	5.54
2014-06-30_15	88	20.5	3.26
2014-06-30_16	88	24	1.96
2014-06-30_17	90	22	1.63
2014-06-30_18	85	21	0.98
2014-06-30_19	79.5	23.5	0.98
2014-06-30_20	68	29.5	0.00
2014-06-30_21	49.5	40.5	1.30
2014-06-30_22	43	38	1.96
2014-06-30_23	54	11.5	1.63
2014-07-01_00	51	12.5	0.65
